stop_year,stop_month,stop_date,stop_hour,driver_gender,drivers_age_bucket,drivers_race,stop_duration,is_arrested,drugs_related_stop,violations_raw,search_score,stop_outcome
2006,08,18,15,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2013,01,20,1,M,8.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2013,02,20,17,M,6.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2009,08,23,23,M,8.0,Hispanic,0-15 Min,True,False,Speeding,1,Arrest Passenger
2011,04,16,5,M,5.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2012,08,16,15,M,4.0,White,0-15 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2006,06,23,15,M,4.0,White,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2006,03,09,16,M,4.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2010,01,08,11,M,4.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2012,06,16,13,M,8.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,06,06,2,M,5.0,Black,16-30 Min,True,False,Speeding,1,Arrest Passenger
2011,04,08,21,M,4.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2011,07,02,9,M,11.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,07,15,14,M,4.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2008,01,09,15,F,9.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2015,10,01,23,M,6.0,Hispanic,0-15 Min,True,True,Other Traffic Violation,8,Arrest Passenger
2011,06,27,14,F,6.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2008,01,19,18,M,4.0,Hispanic,16-30 Min,True,False,Speeding,1,Arrest Passenger
2014,12,05,11,M,10.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2007,06,26,23,M,5.0,White,16-30 Min,True,False,Speeding,2,Arrest Passenger
2010,10,30,12,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2010,06,13,12,F,4.0,White,16-30 Min,True,False,Suspicious Person,2,Arrest Passenger
2011,06,10,9,F,6.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2012,12,20,22,M,4.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,16,Arrest Passenger
2008,05,12,23,F,5.0,Black,16-30 Min,True,False,Other Traffic Violation,4,Arrest Passenger
2006,03,24,17,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2008,01,19,18,M,4.0,Hispanic,16-30 Min,True,False,Speeding,1,Arrest Passenger
2010,05,23,2,M,6.0,Black,0-15 Min,True,False,Speeding,1,Arrest Passenger
2007,01,29,2,M,7.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2007,02,08,2,M,3.0,Black,16-30 Min,True,False,Speeding,10,Arrest Passenger
2006,12,01,14,M,3.0,Black,30+ Min,True,True,Speeding,8,Arrest Passenger
2012,05,22,16,F,5.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2007,03,10,0,M,5.0,Black,30+ Min,True,True,Speeding,20,Arrest Passenger
2007,05,11,2,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2013,10,07,22,M,5.0,Hispanic,0-15 Min,True,False,Speeding,1,Arrest Passenger
2007,07,31,2,F,6.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Passenger
2013,11,14,0,M,6.0,White,30+ Min,True,True,Seatbelt Violation,2,Arrest Passenger
2011,09,17,14,F,4.0,Black,0-15 Min,True,False,Speeding,1,Arrest Passenger
2014,04,15,17,M,4.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2013,05,17,16,M,8.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,03,09,16,M,4.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,11,10,11,M,8.0,White,16-30 Min,True,False,Equipment/Inspection Violation,10,Arrest Passenger
2014,06,13,22,M,4.0,Hispanic,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2008,07,05,22,F,5.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2012,04,25,16,F,4.0,Black,16-30 Min,True,True,Other Traffic Violation,8,Arrest Passenger
2015,02,12,11,M,5.0,Hispanic,0-15 Min,True,False,Registration Violation,1,Arrest Passenger
2011,04,29,6,M,9.0,White,0-15 Min,True,False,Speeding,1,Arrest Passenger
2006,08,18,15,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2012,01,29,14,M,6.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2012,04,10,2,M,4.0,White,30+ Min,True,False,Registration Violation,1,Arrest Passenger
2010,01,27,1,M,6.0,Hispanic,16-30 Min,True,False,Registration Violation,2,Arrest Passenger
2006,02,07,0,M,3.0,Black,30+ Min,True,True,Violation of City/Town Ordinance,10,Arrest Passenger
2010,05,10,10,F,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2009,08,23,17,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2005,10,08,20,M,3.0,White,16-30 Min,True,True,Equipment/Inspection Violation,8,Arrest Passenger
2014,02,01,15,F,5.0,Black,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2012,11,16,23,F,5.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,09,19,2,M,6.0,White,30+ Min,True,False,Other Traffic Violation,42,Arrest Passenger
2009,09,18,2,M,6.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2013,06,20,14,M,7.0,Hispanic,16-30 Min,True,False,Motorist Assist/Courtesy,2,Arrest Passenger
2005,12,23,9,M,6.0,Black,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2006,12,27,15,F,3.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2011,10,20,1,M,5.0,Black,0-15 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2013,06,09,2,M,6.0,Hispanic,0-15 Min,True,False,Seatbelt Violation,16,Arrest Passenger
2014,10,14,1,F,4.0,Black,0-15 Min,True,False,Speeding,1,Arrest Passenger
2011,08,03,10,F,7.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2009,11,06,0,M,7.0,White,30+ Min,True,True,Equipment/Inspection Violation,8,Arrest Passenger
2014,06,27,22,M,4.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2014,08,30,18,M,7.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2012,08,18,20,M,4.0,White,16-30 Min,True,True,Equipment/Inspection Violation,8,Arrest Passenger
2011,03,27,14,F,9.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2012,06,16,0,M,5.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2013,11,24,1,F,7.0,White,30+ Min,True,False,Call for Service,1,Arrest Passenger
2009,01,08,15,F,6.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,07,03,17,M,4.0,Asian,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2006,10,25,1,M,8.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,32,Arrest Passenger
2005,12,04,15,M,7.0,White,30+ Min,True,True,Speeding,8,Arrest Passenger
2010,10,30,12,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2012,06,29,1,F,5.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2010,05,23,2,M,6.0,Black,0-15 Min,True,False,Speeding,1,Arrest Passenger
2009,03,25,19,F,8.0,White,0-15 Min,True,True,Speeding,32,Arrest Passenger
2015,09,07,15,F,7.0,Black,0-15 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2009,12,11,7,M,7.0,White,0-15 Min,True,False,Speeding,1,Arrest Passenger
2014,06,13,22,M,4.0,Hispanic,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2006,12,01,14,M,3.0,Black,30+ Min,True,True,Speeding,8,Arrest Passenger
2014,08,22,23,M,4.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2007,06,26,23,M,5.0,White,16-30 Min,True,False,Speeding,2,Arrest Passenger
2006,11,10,11,M,8.0,White,16-30 Min,True,False,Equipment/Inspection Violation,10,Arrest Passenger
2009,01,08,15,F,6.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,05,15,11,M,5.0,White,30+ Min,True,True,Speeding,2,Arrest Passenger
2008,12,10,1,M,8.0,Hispanic,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2012,04,25,16,F,4.0,Black,16-30 Min,True,True,Other Traffic Violation,8,Arrest Passenger
2006,10,25,1,M,8.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,32,Arrest Passenger
2012,04,16,19,M,5.0,Hispanic,30+ Min,True,True,Other Traffic Violation,8,Arrest Passenger
2012,10,17,14,M,5.0,Asian,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2014,05,12,2,M,9.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2015,11,26,23,M,11.0,Black,0-15 Min,True,False,Speeding,1,Arrest Passenger
2010,04,08,12,F,11.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2005,10,07,12,F,4.0,Black,16-30 Min,True,False,Speeding,2,Arrest Passenger
2010,05,09,20,M,6.0,Black,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2008,01,09,15,F,9.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2013,05,13,13,M,3.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2010,07,24,23,M,10.0,Hispanic,30+ Min,True,False,Speeding,1,Arrest Passenger
2015,02,12,11,M,5.0,Hispanic,0-15 Min,True,False,Registration Violation,1,Arrest Passenger
2014,09,02,3,M,5.0,Hispanic,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2013,02,21,23,F,9.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2012,10,17,14,M,5.0,Asian,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2008,11,26,1,M,7.0,Black,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2015,09,07,15,F,7.0,Black,0-15 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2007,07,01,18,M,4.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2008,10,03,23,F,5.0,White,16-30 Min,True,True,Other Traffic Violation,8,Arrest Passenger
2011,06,21,12,M,6.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2015,11,19,14,F,6.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2008,10,13,15,M,8.0,Black,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2014,07,17,14,F,4.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,03,27,14,F,9.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2012,01,11,6,F,9.0,White,0-15 Min,True,False,Speeding,1,Arrest Passenger
2013,10,07,22,M,5.0,Hispanic,0-15 Min,True,False,Speeding,1,Arrest Passenger
2011,06,10,9,F,6.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2008,01,03,15,M,6.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2012,08,18,20,M,4.0,White,16-30 Min,True,True,Equipment/Inspection Violation,8,Arrest Passenger
2014,02,01,15,F,5.0,Black,16-30 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2012,11,16,23,F,5.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,07,02,17,M,6.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2005,11,25,1,F,5.0,Black,16-30 Min,True,False,Motorist Assist/Courtesy,1,Arrest Passenger
2008,08,10,11,F,3.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2009,09,17,18,F,4.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2015,09,07,15,F,7.0,Black,0-15 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2006,02,15,23,F,4.0,White,30+ Min,True,False,Equipment/Inspection Violation,8,Arrest Passenger
2015,08,12,2,F,4.0,White,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2014,10,25,22,M,3.0,Black,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2010,09,16,0,F,5.0,Black,30+ Min,True,True,Equipment/Inspection Violation,10,Arrest Passenger
2008,08,26,2,F,9.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2009,12,28,19,F,7.0,Hispanic,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2014,05,07,10,F,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2009,12,11,7,M,7.0,White,0-15 Min,True,False,Speeding,1,Arrest Passenger
2006,03,24,17,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2010,02,02,11,M,14.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2009,12,29,18,M,5.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,03,24,17,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2013,07,01,1,F,7.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2015,07,26,13,M,5.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,12,01,1,F,6.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2008,05,12,23,F,5.0,Black,16-30 Min,True,False,Other Traffic Violation,4,Arrest Passenger
2012,02,03,19,F,6.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2013,06,09,2,M,6.0,Hispanic,0-15 Min,True,False,Seatbelt Violation,16,Arrest Passenger
2014,06,13,22,M,4.0,Hispanic,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2007,02,23,14,M,7.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2012,10,17,14,M,5.0,Asian,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2006,08,02,11,F,3.0,Black,30+ Min,True,False,Other Traffic Violation,1,Arrest Passenger
2011,08,09,10,M,5.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2009,08,15,12,M,6.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,06,27,14,F,6.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2010,02,22,1,M,5.0,Hispanic,30+ Min,True,False,Speeding,1,Arrest Passenger
2013,11,14,0,M,6.0,White,30+ Min,True,True,Seatbelt Violation,2,Arrest Passenger
2014,08,22,23,M,4.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2008,05,12,23,F,5.0,Black,16-30 Min,True,False,Other Traffic Violation,4,Arrest Passenger
2010,02,22,1,M,5.0,Hispanic,30+ Min,True,False,Speeding,1,Arrest Passenger
2011,08,08,17,F,6.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,10,20,1,M,5.0,Black,0-15 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2011,06,16,2,F,4.0,Asian,30+ Min,True,True,Speeding,8,Arrest Passenger
2006,11,29,10,F,8.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2015,09,29,11,M,4.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2009,08,05,12,M,8.0,Black,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2009,06,15,12,M,7.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2011,11,21,13,M,9.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2014,06,13,22,M,4.0,Hispanic,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2010,10,02,16,F,10.0,White,0-15 Min,True,False,Speeding,1,Arrest Passenger
2009,09,17,18,F,4.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2010,01,08,17,M,13.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2006,05,31,1,F,6.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Passenger
2007,06,25,2,M,4.0,Black,30+ Min,True,True,Registration Violation,2,Arrest Passenger
2013,10,01,20,F,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2010,02,14,22,F,6.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Passenger
2013,08,15,11,M,8.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2015,10,25,0,M,8.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2005,12,04,15,M,7.0,White,30+ Min,True,True,Speeding,8,Arrest Passenger
2009,09,18,2,M,6.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2008,10,03,23,F,5.0,White,16-30 Min,True,True,Other Traffic Violation,8,Arrest Passenger
2015,08,12,2,F,4.0,White,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2011,04,04,9,F,8.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,01,06,10,F,4.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Passenger
2006,06,21,11,F,6.0,Black,30+ Min,True,False,Other Traffic Violation,8,Arrest Passenger
2005,12,08,18,F,11.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2012,04,30,1,M,5.0,Hispanic,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2015,12,07,14,M,7.0,White,30+ Min,True,True,Other Traffic Violation,8,Arrest Passenger
2012,01,23,11,M,10.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2005,11,25,1,F,5.0,Black,16-30 Min,True,False,Motorist Assist/Courtesy,1,Arrest Passenger
2015,11,24,9,F,3.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2005,12,23,9,M,6.0,Black,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2010,09,06,15,M,5.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2010,04,26,13,M,4.0,Black,16-30 Min,True,False,Registration Violation,2,Arrest Passenger
2012,03,17,20,M,5.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2008,01,19,18,M,4.0,Hispanic,16-30 Min,True,False,Speeding,1,Arrest Passenger
2014,09,30,9,M,7.0,White,0-15 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2006,02,15,23,F,4.0,White,30+ Min,True,False,Equipment/Inspection Violation,8,Arrest Passenger
2015,11,27,14,F,5.0,Asian,0-15 Min,True,False,Other Traffic Violation,1,Arrest Passenger
2014,07,12,23,M,4.0,Black,0-15 Min,True,True,Other Traffic Violation,10,Arrest Passenger
2011,03,20,0,M,13.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Passenger
2012,04,10,2,M,4.0,White,30+ Min,True,False,Registration Violation,1,Arrest Passenger
2006,12,02,2,F,8.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2010,08,08,16,M,7.0,White,30+ Min,True,False,Speeding,1,Arrest Passenger
2006,02,07,0,M,3.0,Black,30+ Min,True,True,Violation of City/Town Ordinance,10,Arrest Passenger
2006,12,02,2,F,8.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2008,10,03,23,F,5.0,White,16-30 Min,True,True,Other Traffic Violation,8,Arrest Passenger
2012,05,22,16,F,5.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,01,15,1,M,7.0,Black,0-15 Min,True,False,Registration Violation,16,Arrest Passenger
2014,11,29,1,M,5.0,Hispanic,16-30 Min,True,False,Speeding,1,Arrest Passenger
2015,08,12,2,F,4.0,White,16-30 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2013,08,15,11,M,8.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2007,06,05,13,M,9.0,White,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2005,10,04,23,M,4.0,White,16-30 Min,True,False,Speeding,1,Arrest Passenger
2007,03,01,23,F,5.0,Hispanic,16-30 Min,True,True,Equipment/Inspection Violation,8,Arrest Passenger
2006,11,29,10,F,8.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Passenger
2006,11,02,13,F,4.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,4,Arrest Passenger
2015,09,07,15,F,7.0,Black,0-15 Min,True,False,Seatbelt Violation,1,Arrest Passenger
2015,03,18,15,F,5.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
2013,06,20,14,M,7.0,Hispanic,16-30 Min,True,False,Motorist Assist/Courtesy,2,Arrest Passenger
2011,01,15,1,M,7.0,Black,0-15 Min,True,False,Registration Violation,16,Arrest Passenger
2014,05,10,11,M,12.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2010,04,12,2,F,9.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2014,08,30,18,M,7.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2013,07,01,1,F,7.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,06,06,2,M,5.0,Black,16-30 Min,True,False,Speeding,1,Arrest Passenger
2010,04,08,12,F,11.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2011,07,15,14,M,4.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2006,04,25,14,F,5.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Passenger
2014,10,25,22,M,3.0,Black,16-30 Min,True,False,Registration Violation,1,Arrest Passenger
